province,city,district,county,street,community,show_address,cnt_inc_uncertain,cnt_inc_certain,cnt_inc_die,cnt_inc_recure,cnt_sum_uncertain,cnt_sum_certain,cnt_sum_die,cnt_sum_recure,full_address,lng,lat,source,distance,date_saved
安徽省,亳州市,利辛县,利辛县,,城关镇五一路,城关镇五一路,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市利辛县城关镇五一路,116.20706200000001,33.141781,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,利辛县,利辛县,,文物所家属院,文物所家属院,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市利辛县城关镇文物所家属院,116.19908899999999,33.144428000000005,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,利辛县,利辛县,港口新村,老供销社家属院,老供销社家属院,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市利辛县城关镇港口新村老供销社家属院,116.201637,33.139309000000004,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,利辛县,利辛县,,顺河村姚庄,顺河村姚庄,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市利辛县城关镇顺河村姚庄,116.138687,33.132359,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,利辛县,利辛县,,黄桥社区,黄桥社区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市利辛县城关镇黄桥社区,116.20084399999999,33.149440999999996,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,利辛县,利辛县,,张大庄村张大庄,张大庄村张大庄,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市利辛县潘楼镇张大庄村张大庄,116.32135,33.254329999999996,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,利辛县,利辛县,,刘沈村刘寨,刘沈村刘寨,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市利辛县王市镇刘沈村刘寨,116.097771,33.138821,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,利辛县,利辛县,,纪王场乡纪竹园庄,纪王场乡纪竹园庄,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市利辛县纪王场乡纪竹园庄,116.130531,33.341599,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,利辛县,利辛县,,李圩村腰西庄,李圩村腰西庄,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市利辛县胡集镇李圩村腰西庄,116.238037,32.956309999999995,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,利辛县,利辛县,,张集村东刘,张集村东刘,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市利辛县西潘楼镇张集村东刘,116.123047,33.202,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,利辛县,利辛县,,阚疃镇人民南路,阚疃镇人民南路,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市利辛县阚疃镇人民南路,116.207329,33.13203,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,利辛县,利辛县,,金龙国际新城,金龙国际新城,-1,-1,-1,-1,-1,1,-1,-1,安徽省亳州市利辛县城关镇金龙国际新城,116.212128,33.163021,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,涡阳县,涡阳县,城关镇街道,北环中路,北环中路,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市涡阳县城关镇街道北环中路,116.217339,33.516613,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,涡阳县,涡阳县,城关镇街道,医苑新村,医苑新村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市涡阳县城关镇街道医苑新村,116.206589,33.490322,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,涡阳县,涡阳县,,付庄行政村付庄,付庄行政村付庄,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市涡阳县新兴镇付庄行政村付庄,116.40625,33.655571,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,涡阳县,涡阳县,,左楼付庄,左楼付庄,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市涡阳县新兴镇左楼付庄,116.22413600000002,33.702351,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,涡阳县,涡阳县,星园街道,桂语城栖,桂语城栖,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市涡阳县星园街道桂语城栖,116.190903,33.47234,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,涡阳县,涡阳县,,孙小桥行政村李楼,孙小桥行政村李楼,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市涡阳县花沟镇孙小桥行政村李楼,116.12783799999998,33.499802,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,涡阳县,涡阳县,,李庄行政村李庄,李庄行政村李庄,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市涡阳县马店集镇李庄行政村李庄,116.35694099999999,33.66341,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,涡阳县,涡阳县,城关街道,紫光大道与育英路交口向南,紫光大道与育英路交口向南,-1,-1,-1,-1,-1,2,-1,-1,安徽省亳州市涡阳县城关街道紫光大道与育英路交口向南,116.20342,33.49568,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,涡阳县,涡阳县,,乐行家园,乐行家园,-1,-1,-1,-1,-1,1,-1,-1,安徽省亳州市涡阳县城关镇乐行家园,116.214256,33.506474,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,涡阳县,涡阳县,,付庄行政村,付庄行政村,-1,-1,-1,-1,-1,1,-1,-1,安徽省亳州市涡阳县新兴镇付庄行政村,116.22413600000002,33.702351,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,涡阳县,涡阳县,,孙小桥行政村,孙小桥行政村,-1,-1,-1,-1,-1,1,-1,-1,安徽省亳州市涡阳县花沟镇孙小桥行政村,116.12783799999998,33.499802,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,蒙城县,蒙城县,,三义镇义兴街,三义镇义兴街,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市蒙城县三义镇义兴街,116.475677,33.099979,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,蒙城县,蒙城县,,双桥村褚尹庄,双桥村褚尹庄,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市蒙城县乐土镇双桥村褚尹庄,116.61669199999999,33.07975,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,蒙城县,蒙城县,,乐土镇柳林街,乐土镇柳林街,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市蒙城县乐土镇柳林街,116.65196999999999,33.107079,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,蒙城县,蒙城县,城关街道,金天地商业街,金天地商业街,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市蒙城县城关街道金天地商业街,116.55651100000001,33.256069000000004,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,蒙城县,蒙城县,庄周街道,玖隆国际C区,玖隆国际C区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市蒙城县庄周街道玖隆国际C区,116.56063999999999,33.240140000000004,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,蒙城县,蒙城县,,赵集村东孙庄,赵集村东孙庄,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市蒙城县许疃镇赵集村东孙庄,116.785172,33.401711,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,蒙城县,蒙城县,,闫集村后钱庄,闫集村后钱庄,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市蒙城县许疃镇闫集村后钱庄,116.66327700000001,33.375091999999995,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,蒙城县,蒙城县,庄周街道,桂堰小区,桂堰小区,-1,-1,-1,-1,-1,1,-1,-1,安徽省亳州市蒙城县庄周街道桂堰小区,116.594292,33.242199,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,谯城区,,,亿丰御景小区,亿丰御景小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市谯城区亿丰御景小区,115.786133,33.838718,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,谯城区,,,赵老家,赵老家,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市谯城区十八里镇候桥村赵老家,115.627296,33.78054,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,谯城区,,,御花园小区,御花园小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市谯城区御花园小区,115.76888999999998,33.857979,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,谯城区,,,白依路包园新村,白依路包园新村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市谯城区薛阁办事处白依路包园新村,115.78935200000001,33.869049,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,谯城区,,,曹寺行政村东张庄,曹寺行政村东张庄,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市谯城区颜集镇曹寺行政村东张庄,115.995644,33.95237,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,谯城区,,,程屯村,程屯村,-1,-1,-1,-1,-1,1,-1,-1,安徽省亳州市谯城区华佗镇程屯村,115.76779199999999,33.930531,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,高新区,,,建投世纪城,建投世纪城,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市高新区建投世纪城,115.761673,33.80518,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,高新区,,,翡翠庄园,翡翠庄园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市高新区翡翠庄园,115.76748700000002,33.81929,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,亳州市,高新区,,,豪泽丽景小区,豪泽丽景小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省亳州市高新区豪泽丽景小区,115.77143899999999,33.827690000000004,"[{'name': '亳州市人民政府', 'url': ''}]",-1,02-06
安徽省,合肥市,包河区,,,宝利丰广场,宝利丰广场,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市包河区宝利丰广场,117.286774,31.835440000000002,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,包河区,,,曙宏南苑,曙宏南苑,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市包河区曙宏南苑,117.27578700000001,31.82452,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,包河区,,,滨湖明珠西区,滨湖明珠西区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市包河区滨湖明珠西区,117.28218999999999,31.73312,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,包河区,,,琼林苑小区,琼林苑小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市包河区琼林苑小区,117.28993200000001,31.748102000000003,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,包河区,,,豪门金地小区,豪门金地小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市包河区豪门金地小区,117.280571,31.706409000000004,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,包河区,,,金湾嘉园,金湾嘉园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市包河区金湾嘉园,117.306091,31.85006,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,巢湖市,巢湖市,凤凰山街道,城市之光C区,城市之光C区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市巢湖市凤凰山街道城市之光C区,117.87793,31.616559999999996,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,巢湖市,巢湖市,,武山居委会,武山居委会,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市巢湖市槐林镇武山居委会,117.612274,31.420982000000002,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,庐江县,庐江县,冶父山社区,,冶父山社区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县冶父山镇冶父山社区,117.33388500000001,31.269855,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,庐江县,庐江县,,,施丰村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县同大镇施丰村,117.29203000000001,31.476748999999998,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,庐江县,庐江县,,翠绿园,翠绿园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县庐城镇翠绿园,117.29456299999998,31.257862,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,庐江县,庐江县,,,城池村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县柯坦镇城池村,117.18591299999999,31.189911,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,庐江县,庐江县,,,新中村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县矾山镇新中村,117.43238799999999,31.06563,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,庐江县,庐江县,,,吉桥村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县罗河镇吉桥村,117.237877,31.06312,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,庐江县,庐江县,,,鲍店村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县罗河镇鲍店村,117.392632,30.982321000000002,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,庐江县,庐江县,,,铺岗村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐江县金牛镇铺岗村,117.169968,31.376863,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,庐阳区,,,古城新村,古城新村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐阳区古城新村,117.25576000000001,31.875839000000003,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,庐阳区,,,探矿厂宿舍,探矿厂宿舍,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐阳区探矿厂宿舍,117.286018,31.905523,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,庐阳区,,,杏林花园南区,杏林花园南区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐阳区杏林花园南区,117.2873,31.89435,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,庐阳区,,,柏景湾青云轩,柏景湾青云轩,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市庐阳区柏景湾青云轩,117.271576,31.877001,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,新站区,,,合郢花园,合郢花园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市新站区合郢花园,117.373077,31.903990000000004,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,新站区,,,园上园公寓楼,园上园公寓楼,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市新站区园上园公寓楼,117.35851299999999,31.887010999999998,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,新站区,,,家天下3期,家天下3期,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市新站区家天下3期,117.32482900000001,31.893735999999997,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,新站区,,,新海尚宸家园,新海尚宸家园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市新站区新海尚宸家园,117.342247,31.898899,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,新站区,,,昊天园小区,昊天园小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市新站区昊天园小区,117.423203,31.933253999999998,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,瑶海区,,,临泉花苑小区,临泉花苑小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区临泉花苑小区,117.30403899999999,31.88673,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,瑶海区,,,元一名城,元一名城,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区元一名城,117.292686,31.890617,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,瑶海区,,,凤翔家园,凤翔家园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区凤翔家园,117.32170900000001,31.87384,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,瑶海区,,,华都城市花园,华都城市花园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区华都城市花园,117.37683899999999,31.86614,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,瑶海区,,,怡馨苑,怡馨苑,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区怡馨苑,117.30117,31.881999999999998,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,瑶海区,,,恒丰嘉园,恒丰嘉园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区恒丰嘉园,117.32428700000001,31.868890999999998,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,瑶海区,,,恒大中央广场,恒大中央广场,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区恒大中央广场,117.298576,31.875878999999998,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,瑶海区,,,斯瑞新景苑,斯瑞新景苑,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区斯瑞新景苑,117.367607,31.874729,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,瑶海区,,,新创益民家园,新创益民家园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区新创益民家园,117.38780200000001,31.868159999999996,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,瑶海区,,,温莎国际广场,温莎国际广场,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区温莎国际广场,117.309425,31.874451,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,瑶海区,,,铜陵路工业锅炉厂宿舍,铜陵路工业锅炉厂宿舍,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区铜陵路工业锅炉厂宿舍,117.32356999999999,31.869989,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,瑶海区,,,长江东路五里井17栋,长江东路五里井17栋,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市瑶海区长江东路五里井17栋,117.328751,31.867077000000002,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,肥东县,肥东县,王城社区,,王城社区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县八斗镇王城社区,117.67775,32.139271,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,肥东县,肥东县,,光大居委会光大新村,光大居委会光大新村,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县店埠镇光大居委会光大新村,117.45340700000001,31.89065,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,肥东县,肥东县,,凯旋公馆,凯旋公馆,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县店埠镇凯旋公馆,117.448624,31.889799,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,肥东县,肥东县,和平社区,汇景新城,汇景新城,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县店埠镇和平社区汇景新城,117.461853,31.88685,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,肥东县,肥东县,定光社区,传桥组,传桥组,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县店埠镇定光社区传桥组,117.487785,31.877278999999998,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,肥东县,肥东县,定光社区,新农村小区,新农村小区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县店埠镇定光社区新农村小区,117.487785,31.877278999999998,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,肥东县,肥东县,新城社区,新城家园,新城家园,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县店埠镇新城社区新城家园,117.452271,31.86648,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
安徽省,合肥市,肥东县,肥东县,镇南社区,,镇南社区,-1,-1,-1,-1,-1,-1,-1,-1,安徽省合肥市肥东县店埠镇镇南社区,117.469696,31.881382000000002,"[{'name': '合肥市卫生健康委员会', 'url': ''}]",-1,02-06
