,date,start,end,type,no,no_sub,memo,pos_start,pos_end,source,who
1724,2020-01-22,,,5,汕头102K公交车,,34名乘客,汕头,澄海,https://pc.gzdaily.cn/amucsite/pad/index.html#/detail/1133669?site4,广州日报
1725,2020-01-22,,,5,西安市雁塔区214/709路,,,电子正街,子午路站,https://view.inews.qq.com/a/XAC2020020801865407?uid=&app=newslite,西安市雁塔区卫生健康局
1726,2020-01-22,,,5,赣G25926,九江,1人确诊,九江,庐山,https://baijiahao.baidu.com/s?id=1658039313786387279&wfr=spider&for=pc,九江新闻网
1727,2020-01-22,,,5,重庆222路,,1人确诊,石桥铺站,中梁山站,https://view.inews.qq.com/a/20200202A0EXUU00?uid=news_news_antip&app=newslite,重庆日报
1728,2020-01-22,,,5,淮南23路公交车,,,淮南南站,华建医院车站,http://www.ahwang.cn/anhui/20200127/1972922.html,淮南市疾控中心
1729,2020-01-22,,,5,淮南9路公交车,,,华建医院车站,安成铺,http://www.ahwang.cn/anhui/20200127/1972922.html,淮南市疾控中心
1730,2020-01-22,,,5,汕头102K,18:35,,汕头,澄海,https://pc.gzdaily.cn/amucsite/pad/index.html#/detail/1133669?site4,广州日报
1731,2020-01-22,,,5,赣GC6005,庐山,1人确诊,庐山市汽车站,泽泉乡长塘村,https://baijiahao.baidu.com/s?id=1658039313786387279&wfr=spider&for=pc,九江新闻网
1732,2020-01-22,,,5,淮南111路公交车,,,安成铺,李咀孜车站,http://www.ahwang.cn/anhui/20200127/1972922.html,淮南市疾控中心
1733,2020-01-22,,,5,淮南23路,,,淮南南站,华建医院车站,http://www.ahwang.cn/anhui/20200127/1972922.html,安徽网
1734,2020-01-22,,,5,淮南9路,,,华建医院车站,安成铺,http://www.ahwang.cn/anhui/20200127/1972922.html,安徽网
1735,2020-01-22,,,5,济南K58路,,不详,济南西,省立医院,https://view.inews.qq.com/a/20200214A091PS00?uid=news_news_antip&app=newslite,人民日报
1736,2020-01-22,,,5,淮南111路,,,安成铺,李咀孜车站,http://www.ahwang.cn/anhui/20200127/1972922.html,安徽网
1737,2020-01-22,,,5,咸阳1路,,不详,新纺,学府花园,https://view.inews.qq.com/a/20200214A091PS00?uid=news_news_antip&app=newslite,人民日报
1738,2020-01-22,,,5,西安市雁塔区5路车,,22:00—23:00,子午路,紫薇花园站,https://view.inews.qq.com/a/XAC2020020801865407?uid=&app=newslite,西安市雁塔区卫生健康局
1739,2020-01-22,,,5,贵H23531,三江镇,1人确诊,城南客运站,彦洞乡,https://new.qq.com/omn/20200210/20200210A06L8P00.html,凯里观察
1740,2020-01-22,,,5,淄博138路,,,,淄博商厦,https://baijiahao.baidu.com/s?id=1656861179814361565&wfr=spider&for=pc,闪电新闻
1741,2020-01-22,,,5,哈尔滨59路,,1人确诊,顾乡大街吉品轩烤肉店,患者家,https://view.inews.qq.com/a/20200204A0ONE100?uid=news_news_antip&app=newslite,黑龙江晨报
1742,2020-01-22,,,5,38路（青A 60292）,,,师范大学,昆仑十字,https://mp.weixin.qq.com/s/qmZo2NPNWrJyRDh59znJlQ,西宁公交
1743,2020-01-22,,,5,38路（青A 60900）,,,昆仑十字,师范大学,https://mp.weixin.qq.com/s/qmZo2NPNWrJyRDh59znJlQ,西宁公交
1744,2020-01-22,,,5,天津52路,,1人确诊,时代奥城站,育梁路站,https://view.inews.qq.com/a/20200214A0019S00?uid=news_news_antip&app=newslite,每日新报
1745,2020-01-22,,,5,新疆乌鲁木齐21路公交车 新AA6054,,,水泥厂公交车站,钱塘江路车站,https://page.om.qq.com/page/OHUCgLK4L5CjC96n3HMGnOJg0,乌鲁木齐晚报
1746,2020-01-22,,,5,新疆乌鲁木齐51路公交车 新AA5054,,,阳光100门前车站,阿勒泰水泵厂车站,https://page.om.qq.com/page/OHUCgLK4L5CjC96n3HMGnOJg0,乌鲁木齐晚报
1747,2020-01-22,,,5,黑K01333F,,,运销公司站,七彩城,https://m.weibo.cn/status/4467248250896351?openApp=1&lfid=sougousousuo_9999_01&wm=90091_90002&download=0,新闻夜航
1748,2020-01-22,,,5,信阳906公交车,,1人确诊,二桥,张老埠街道,http://www.xypq.gov.cn/index.php?m=content&c=index&a=show&catid=490&id=86246,信阳市平桥区人民政府
1749,2020-01-22,,,5,青A60900,,,昆仑十字,师范大学（老校区）,https://mp.weixin.qq.com/s/qmZo2NPNWrJyRDh59znJlQ,西宁公交
1750,2020-01-22,,,5,重庆427路,,不详,民安华福,石桥铺,https://view.inews.qq.com/a/20200202A0EXUU00?uid=news_news_antip&app=newslite,重庆日报
1751,2020-01-22,,,5,新AA6054,,,水泥厂公交车站,钱塘江路车站,https://page.om.qq.com/page/OHUCgLK4L5CjC96n3HMGnOJg0,乌鲁木齐晚报
1752,2020-01-22,,,5,新AA5054,,,阳光100门前车站,阿勒泰水泵厂车站,https://page.om.qq.com/page/OHUCgLK4L5CjC96n3HMGnOJg0,乌鲁木齐晚报
1753,2020-01-22,,,5,天长106路,13:35,,金牛湖,天发广场站,https://mp.weixin.qq.com/s/Ri4QyFdy5MAfeD3WudWaRw,滁州市人民政府发布
1754,2020-01-22,,,5,晋M0877X,17:22,,新纺,学府花园,https://weibo.com/2726922721/Isah0ikc8?refer_flag=1001030103_&type=comment#_rnd1580697780732,山西发布
1755,2020-01-22,,,5,天长10路,15:25,,城东大厦站,荷香苑站,https://mp.weixin.qq.com/s/Ri4QyFdy5MAfeD3WudWaRw,滁州市人民政府发布
1756,2020-01-22,,,5,哈尔滨118路,,1人确诊,香坊区结构街工程小区,哈尔滨,https://baijiahao.baidu.com/s?id=1658063908077700151&wfr=spider&for=pc,新晚报
1757,2020-01-22,,,5,豫J89903,,河南省濮阳市Y76路公交车,飞龙车站,世纪景园,https://m.weibo.cn/status/4469867782913139?,濮阳市新型肺炎疫情防控指挥部办公室
1758,2020-01-22,,,5,太原市849路公交车,,,,太原南站,http://wjw.shanxi.gov.cn/wjywl02/24757.hrh,山西省新型冠状病毒感染的肺炎疫情防控工作领导小组办公室
1759,2020-01-22,,,5,新G11256,10:00,,164团站,联通公司,https://mp.weixin.qq.com/s/Tvf_lqKqrw6t3p-azcGSow,塔城全知道
1760,2020-01-22,,,5,83路,,1人确诊,哈一百商场,地德里小区,https://view.inews.qq.com/a/20200204A0ONE100?uid=news_news_antip&app=newslite, 黑龙江晨报
1761,2020-01-22,,,5,新G11257,12:56,,164团站,联通公司,https://mp.weixin.qq.com/s/Tvf_lqKqrw6t3p-azcGSow,塔城全知道
1762,2020-01-22,,,5,万州10路,,,观音岩站,红光站,https://m.weibo.cn/3748698515/4473806322373251,万州
1763,2020-01-22,,,5,汕头102K路,,1人确诊,汕头,澄海,http://kuaibao.qq.com/s/20200202A086KJ00?refer=spider,汕头热点
1764,2020-01-22,,,5,M27141,资阳,1人确诊,资阳城北客运站,伍隍镇公共汽车站,https://new.qq.com/omn/20200127/20200127A0A7J700.html?pc,红星新闻
1765,2020-01-22,,,5,延吉市1路公交,,,延边医院,九中,https://mp.weixin.qq.com/s/RPfahGQ_Gg483fv3Bah4BQ,人民日报
1766,2020-01-22,,,5,玉溪,,1人确诊,易门县,易门县客运站,https://view.inews.qq.com/a/20200126A08UV900?uid=news_news_antip&app=newslite,央视网新闻
1767,2020-01-22,,,5,十堰18路,,1人确诊,花果大市场,花果街道花园村,http://www.10yan.com/2020/0129/644190.shtml,车都张湾网
1768,2020-01-22,,,5,渭南18路,,1人确诊,中心广场站,渭南报社站,https://new.qq.com/omn/XAC20200/XAC2020013001027600.html,临渭外宣
1769,2020-01-22,,,5,柳州5路,,3人确诊,柳州火车站,海川家居市场站,https://baijiahao.baidu.com/s?id=1657146758261186119&wfr=spider&for=pc,广西日报
1770,2020-01-22,,,5,湘阴大巴车,,不详,湘阴县,岳阳,https://baijiahao.baidu.com/s?id=1657153218539652060&wfr=spider&for=pc,岳阳广电
1771,2020-01-22,,,5,宁A08169D,银川1路 ,1人确诊,宁安大街北京路口,解放路友爱街口,https://new.qq.com/rain/a/20200130A0IN0400,华兴时报
1772,2020-01-22,,,5,阜阳大巴车,,不详,颍州区三塔镇,阜南县新村镇,http://www.ahwang.cn/newsflash/20200130/1974150.html,安徽网
1773,2020-01-22,,,5,陇西3路,,1人确诊,文峰镇开发区路口,陇西县第一人民医院,http://www.cnlongxi.gov.cn/art/2020/1/26/art_9213_1257836.html,陇西县人民政府
1774,2020-01-22,,,5,青西快线,,,青岛火车站,青岛西海岸新区凤凰山路地铁站,https://weibo.com/2180710425/Ir8f2aO3D?refer_flag=1001030103_&type=comment,青岛西海岸新闻网
1775,2020-01-22,,,5,嘉兴97路,,,嘉兴南,嘉兴秀洲区行政中心,https://weibo.com/2009113272/Ir76L9lmt?refer_flag=1001030103_&type=comment#_rnd1580223390026,浙江在线
1776,2020-01-22,,,5,天长市金牛湖106路班车,,,天长市金牛湖站,天长天发广场站,https://mp.weixin.qq.com/s/Ri4QyFdy5MAfeD3WudWaRw,滁州市人民政府发布
1777,2020-01-22,,,5,天长市10路公交,,,天长市城东大厦站,天长市荷香苑站,https://mp.weixin.qq.com/s/Ri4QyFdy5MAfeD3WudWaRw,滁州市人民政府发布
1778,2020-01-22,,,5,重庆10路,,不详,观音岩公交车站,红光公交车站,https://www.sohu.com/a/374624601_120206865,平湖本宝地
1779,2020-01-22,,,5,武陵,,1人确诊,武陵镇鹿井村,双河口,https://www.sohu.com/a/374624601_120206865,平湖本宝地
1780,2020-01-22,,,5,重庆11路,,1人确诊,双河口,太白街道天仙湖棕榈长滩,https://www.sohu.com/a/374624601_120206865,平湖本宝地
1781,2020-01-22,,,5,甘E22178,,1人确诊,王河镇,清水,https://baijiahao.baidu.com/s?id=1657143080860672551&wfr=spider&for=pc,甘肃公安
1782,2020-01-22,,,5,鲁J-C1003,泰山景区,1人确诊,天外村安检通道,中天门索道站,http://news.ifeng.com/c/7teKLCPYhoZ?ivk_sa=1023197a,鲁网
1783,2020-01-22,,,5,莒南K3路,,1人确诊,莒南县城乡客运站,金都上城站,https://baijiahao.baidu.com/s?id=1658400025227825099&wfr=spider&for=pc,山东商报
1784,2020-01-22,,,5,鹤壁102路,,1人治愈,山城区,鹤壁火车站,https://baijiahao.baidu.com/s?id=1659036162121464480&wfr=spider&for=pc,大河网
1785,2020-01-22,,,5,雁塔214/709路,,,电子正街,子午路站,https://view.inews.qq.com/a/XAC2020020801865407?uid=&app=newslite, 西安市雁塔区卫生健康局
1786,2020-01-22,,,5,柳州,,1人确诊,柳州,鹿寨县,http://wjw.liuzhou.gov.cn/xwzx/sjxw/202001/t20200131_1412440.html,柳州卫健委
1787,2020-01-22,,,5,川R42483,仪陇,1人确诊,仪陇,金城,https://baijiahao.baidu.com/s?id=1657751367211801811&wfr=spider&for=pc,南充政法
1788,2020-01-22,,,5,武汉511路,,1人确诊,青山区,武昌火车站,https://new.qq.com/omn/20200201/20200201A0CMPE00.html?pc,光明网
1789,2020-01-22,,,5,巴东县1路公交车,,,巴东县楚天路太极超市,白土坡,https://mp.weixin.qq.com/s/hMA5h5gZSHoC4nqXEidobA,巴东发布
1790,2020-01-22,,,5,济南市K58路公交车 鲁AB1039,,济南K58路公交车,济南西站,省立医院站,https://mp.weixin.qq.com/s/yO_8Etx_ppVDc6BeRZZhgw,山东商报
1791,2020-01-22,,,5,福州市323路,,,福州站,鼓楼区洪山镇武夷春晓,https://mp.weixin.qq.com/s/D1zhUKz8Gml2oaUXihm8Kw,福州卫生报，鼓楼区人民政府官网、漳州卫健委、古田发布、新罗区新型冠状病毒感染的肺炎疫情防控应急指挥部
1792,2020-01-22,,,5,鲁PF0028,聊城,1人确诊,聊城,东阿,http://liaocheng.iqilu.com/lcminsheng/2020/0131/4429756.shtml,齐鲁网
1793,2020-01-22,,,5,重庆市622路公交车,,患者曾乘坐过该车辆,重庆火车北站,碧津公园站,https://mp.weixin.qq.com/s/u5x_ZbqJJ-GBTDJ3UJiSdw,大渝网
1794,2020-01-22,,,5,鲁QF3298,3路,1人确诊,临沭汽车站,玉华亭站,https://new.qq.com/omn/20200202/20200202A0JMGA00.html,临沭
1795,2020-01-22,,,5,宣汉大巴车,,1人确诊,宣汉,达州,https://new.qq.com/rain/a/20200202A077I500,四川日报
1796,2020-01-22,,,5,鲁QP0555,河东,1人确诊,圈里乡,沂水,https://new.qq.com/rain/a/20200202A03LNE00,齐鲁网
1797,2020-01-22,,,5,黑K04000D,勃利,1人确诊,勃利,七台河,https://new.qq.com/omn/20200201/20200201A0KEVS00.html,东北网
1798,2020-01-22,,,5,西安251路,,1人确诊,郁家庄站,钟楼西站,https://baijiahao.baidu.com/s?id=1658675103937577930&wfr=spider&for=pc,西安航天基地
1799,2020-01-22,,,5,陕H09408,商周,1人确诊,商州,丹凤,https://weibo.com/3457551354/IsEfZvjSG,商洛身边事
1800,2020-01-22,,,5,淮南市23路公交车,,,淮南南站,淮南市华建医院车站,https://mp.weixin.qq.com/s/mO6i1sl2jPBk3I4vDRvaDg,淮南发布
1801,2020-01-22,,,5,淮南市9路车,,,淮南市华建医院车站,淮南市安成铺站,https://mp.weixin.qq.com/s/mO6i1sl2jPBk3I4vDRvaDg,淮南发布
1802,2020-01-22,,,5,楚雄17路,,1人确诊,金龙酒店,楚雄南客运站,https://baijiahao.baidu.com/s?id=1657424341394527391&wfr=spider&for=pc,中国青年网
1803,2020-01-22,,,5,海口福山镇 琼C03997D,,福宏公司公交车,一心堂药店对面公交站,台湾风情小镇小区,https://mp.weixin.qq.com/s/di0x-ZQIBjW-a1A8zxLJ3w,海南日报公众号
1804,2020-01-22,,,5,淮南市111路车,,,淮南市安成铺站,淮南市李咀孜车站,https://mp.weixin.qq.com/s/mO6i1sl2jPBk3I4vDRvaDg,淮南发布
1805,2020-01-22,,,5,南京106路,,1人确诊,金牛湖,天长天发广场,http://kuaibao.qq.com/s/20200131A0BQUR00?refer=spider,海外网
1806,2020-01-22,,,5,黑CA2737,牡丹江,1人确诊,牡丹江客运站,长汀,http://www.bjd.com.cn/a/202002/03/WS5e378852e4b002ffe99407d2.html,人民日报客户端
1807,2020-01-22,,,5,桂CL2630,兴安,1人确诊,兴安县朝阳路,界首石门,http://news.guilinlife.com/n/2020-02/05/456024.shtml,灵渠资讯
1808,2020-01-22,,,5,甘M32720,西峰,1人确诊,西峰,正宁,http://www.tianshui.gov.cn/art/2020/2/3/art_1002_239159.html,天水市卫健委
1809,2020-01-22,,,5,东阳28路,,1人确诊,东站,西站,http://dynews.zjol.com.cn/szxw/202002/t20200204_11633740.shtml,东阳新闻网
1810,2020-01-22,,,5,玉林大巴车,,1人确诊,玉林东郊车站,南宁机场,http://www.sohu.com/a/370494955_676989,玉林广播电视报
1811,2020-01-22,,,5,蚌埠专线班车,,1人确诊,蚌埠高铁南站,五河,http://www.ahwang.cn/newsflash/20200202/1975047.html,安徽网
1812,2020-01-22,,,5,七台河市4路公交 黑K01333F,,,运销公司,七彩城,https://weibo.com/3946366605/IscAKhen6?refer_flag=1001030103_&type=comment,七台河发布
1813,2020-01-22,,,5,延边1路,,1人确诊,延边医院,九中,https://baijiahao.baidu.com/s?id=1657500151194238862&wfr=spider&for=pc,延边早知道
1814,2020-01-22,,,5,陇西县3路公交车 甘J07010,,甘J07010,文峰镇开发区路口,陇西县第一人民医院,https://weibo.com/2611745643/IrmcrEnTL?refer_flag=1001030103_&type=comment#_rnd1580355180634,安定公安
1815,2020-01-22,,,5,豫DR1065,汝州,1人确诊,汝州,寄料镇,https://baijiahao.baidu.com/s?id=1657599066021668982&wfr=spider&for=pc,河南商报
1816,2020-01-22,,,5,信阳10路,,1人确诊,特教学校站,京九农贸市场站,https://m.sohu.com/a/370157294_120065464,新县微生活网
1817,2020-01-22,,,5,信阳11路,,1人确诊,京九农贸市场站,特教学校站 ,https://m.sohu.com/a/370157294_120065464,新县微生活网
1818,2020-01-22,,,5,楚雄17路公交车,,一名乘客为确诊患者,,楚雄南客运站,http://www.cxs.gov.cn/wap/content/article/4780211,楚雄市委市政府应对新型冠状病毒感染肺炎疫情防控工作领导小组指部
1819,2020-01-22,,,5,祁阳县1路公交车,,,,祁阳县人民医院,http://qy.gov.cn/qy/tzgg/202002/0f6305fcddd14e6b8046fafc60d67ed6.shtml,祁阳县人民政府
1820,2020-01-22,,,5,南京95路,,1人确诊,金海市场,湖北路,https://js.qq.com/a/20200206/002277.htm,现代快报
1821,2020-01-22,,,5,南京10路,,1人确诊,金海市场,岗子村,https://js.qq.com/a/20200206/002277.htm,现代快报
1822,2020-01-22,,,5,蒙D05670,赤峰3路,1人确诊,平庄商城,山前村,https://baijiahao.baidu.com/s?id=1657883450760544369&wfr=spider&for=pc,内蒙古晨报
1823,2020-01-22,,,5,武冈6路,,1人确诊,辕门口街道南门口,市人社局站,https://hn.qq.com/a/20200217/004012.htm,武冈电视台
1824,2020-01-22,,,5,宜昌市30路公交车,,,,,https://mp.weixin.qq.com/s/sZPPNsQsLDjCtA3MF8o04w,三峡晚报
1825,2020-01-22,,,5,重庆622路,,,重庆火车北站,碧津公园站,https://mp.weixin.qq.com/s/u5x_ZbqJJ-GBTDJ3UJiSdw,大渝网
1826,2020-01-22,,,5,宜昌30路,,,,,https://mp.weixin.qq.com/s/sZPPNsQsLDjCtA3MF8o04w,三峡晚报
1827,2020-01-22,,,5,琼C03997D,,,一心堂药店对面公交站,台湾风情小镇小区,https://mp.weixin.qq.com/s/di0x-ZQIBjW-a1A8zxLJ3w,海南日报
1828,2020-01-22,,,5,万州公交10路,,,观音岩公交站,红光公交站,https://m.weibo.cn/3748698515/4473806322373251,万州广播电视台
1829,2020-01-22,,,5,西安公交240路,,,伞塔路站,五路口站,https://m.weibo.cn/2162541102/4471571823193937,新浪陕西
1830,2020-01-22,,,5,塔城公交 新G11257,,,164车团,塔城市联通公司站,https://mp.weixin.qq.com/s/Tvf_lqKqrw6t3p-azcGSow,塔城全知道
1831,2020-01-22,,,5,塔城公交 新G11256,,,164团站,塔城市联通公司站,https://mp.weixin.qq.com/s/Tvf_lqKqrw6t3p-azcGSow,塔城全知道
1832,2020-01-22,,,5,塔城公交,,,塔城市联通公司,164团终点站,https://mp.weixin.qq.com/s/Tvf_lqKqrw6t3p-azcGSow,塔城全知道
1833,2020-01-22,,,5,西安公交251路,,,郁家庄站,钟楼西站,https://m.weibo.cn/1644855075/4472351641101130,华商网
1834,2020-01-22,,,5,太原公交849路,,,,太原南站,https://m.weibo.cn/6683128307/4470036192325938,山西都市新闻
1835,2020-01-22,,,5,青A60292,西宁38路,1人确诊,师范大学站老校区,昆仑十字站,http://qh.people.com.cn/n2/2020/0126/c182775-33745244.html,人民网青海频道
1836,2020-01-22,,,5,晋M0877X公交1路,,,新纺,学府花园,https://weibo.com/2726922721/Isah0ikc8?refer_flag=1001030103_&type=comment#_rnd1580697780732,山西发布
1837,2020-01-22,,,5,福州323路,,,福州,武夷春晓,https://mp.weixin.qq.com/s/D1zhUKz8Gml2oaUXihm8Kw,福建省卫生报
1838,2020-01-22,,,5,鲁QF3298公交3路,,,临沭汽车站,玉华亭站,https://www.thepaper.cn/newsDetail_forward_5739003,临沂宣传
1839,2020-01-22,,,5,巴东1路,13:00,,白土坡,楚天路太极超市,https://mp.weixin.qq.com/s/hMA5h5gZSHoC4nqXEidobA,巴东发布
1840,2020-01-22,,,5,太原849路,,,,太原南站,http://wjw.shanxi.gov.cn/wjywl02/24757.hrh,山西省卫生健康委员会
1841,2020-01-22,,,6,黑K6616T,依兰,1人确诊,七台河市委站,鸿福家园,http://kuaibao.qq.com/s/CEG2020020700676800?refer=spider,龙视新闻
1842,2020-01-22,,,6,黑K3338T,依兰,1人确诊,二院路口,鸿福家园,http://kuaibao.qq.com/s/CEG2020020700676800?refer=spider,龙视新闻
1843,2020-01-22,,,6,徐州 滴滴 苏CD32378,,徐州 滴滴 ,沛县翰林世家3号楼,人民医院,http://news.xdkb.net/2020-01/27/content_1218366.htm,现代快报全媒体
1844,2020-01-22,,,6,大连,,1人确诊,大连北站,壹品星海小区,http://liaoning.nen.com.cn/system/2020/02/05/020969833.shtml,东北新闻网
1845,2020-01-22,,,6,鄂州,,1人确诊,鄂州,柳丝泰能热水器公司,http://m.sohu.com/a/370678543_120054381,万源电视台
1846,2020-01-22,,,6,蒙 AY1754,呼和浩特,1人确诊,锡林南路嘉茂西门,幸福小区,http://yuqing.people.com.cn/BIG5/n1/2020/0204/c209043-31570878.html,新京报
1847,2020-01-22,,,6,贵HW6281,三江镇,1人确诊,三江镇清江大桥,城南客运站,https://baijiahao.baidu.com/s?id=1658051266212856778&wfr=spider&for=pc,贵阳网
1848,2020-01-22,,,6,西安5路,,1人确诊,三桥站,城西客运站,http://kuaibao.qq.com/s/20200205AZOO4J00?refer=spider,央视网
1849,2020-01-22,,,6,陕AD76701,西安,1人确诊,西安,西安,https://baijiahao.baidu.com/s?id=1657768486460168309&wfr=spider&for=pc,环球网
1850,2020-01-22,,,6,拼出租车,,,锦州南站,锦州义县义州镇,https://mp.weixin.qq.com/s/QARBKJFXYK4TkwUv-CgjWw,辽沈晚报
1851,2020-01-22,,,6,玉溪滴滴车,,1人确诊,易门县客运站,易门县人民医院,https://view.inews.qq.com/a/20200126A08UV900?uid=news_news_antip&app=newslite,央视网新闻
1852,2020-01-22,,,6,济南,,不详,济南西站,槐荫区人民医院,https://weibo.com/3194947380/IrIHFpOjS?refer_flag=1001030103_&type=comment#_rnd1580823970740,凤凰网山东
1853,2020-01-22,,,6,锦州,,1人确诊,锦州南,达义,https://weibo.com/2081296667/IrKnzbEof?refer_flag=1001030103_&type=comment,新浪辽宁
1854,2020-01-22,,,6,鲁Q79SX6,郯城,1人确诊,郯城火车站,老汽车站,https://weibo.com/1557605344/IrTxT8LVe?refer_flag=1001030103_&type=comment#_rnd1580812209886,山东商报
1855,2020-01-22,,,6,西安,,1人确诊,人人乐超市,财苑小区,https://weibo.com/6539333798/IsswGh2Jy?refer_flag=1001030103_&type=comment,咸阳县域
1856,2020-01-22,,,6,车牌不详,,,北京西站,唐山市玉田县,https://mp.weixin.qq.com/s?__biz=MzA3MzA1ODE3MQ==&mid=2650061765&idx=1&sn=5f2d66f656b18dba30f5b995997b59f6,唐山发布
1857,2020-01-22,,,6,蒙AY6914,,众鑫出租车公司,呼和浩特白塔机场,呼和浩特如意小区东门1号楼附近,https://wap.peopleapp.com/article/5084169/4979190,人民日报
1858,2020-01-22,,,6,鄂L3H197,通山,1人确诊,通山县洪港镇,燕厦乡,https://www.toutiao.com/a6796582500396171789,咸安区融媒体中心
1859,2020-01-22,,,6,渝C98329,重庆,1人确诊,双碑创越小区神悦板栗鸡餐馆,合川,http://www.linvor.com/xinwen/130830.html,西南新闻网
